aguacate_0	El árbol de aguacate es un árbol muy hermoso, presente en nuestra vida en el Paraguay. Este árbol nos brinda todas las cosas buenas y su sombra es muy abundante.
ambay_0	Un ambay alto se encuentra en la chacra. Este árbol se utiliza como medicina natural y es algo muy necesario para el bienestar.
apepu_0	Un árbol resplandeciente, está, está… [Nota: el original en guaraní contiene una repetición corrupta de la palabra "opaite" ("todo") y no presenta un contenido traducible más allá de este inicio.]
cangorosa_0	Una cangorosa, una flor pequeña y amarilla, está delante de un tronco y un montón de pasto. Este árbol es bien conocido en la región del Paraguay y realza el bienestar que se proyecta sobre nuestra vida.
caraguata_0	Un caraguatá largo, que se encuentra en medio del bosque. Esta planta es algo auténtico de nuestra vida y de nuestra tierra del Paraguay.
cebolladeverdeoodehoja_0	Hay mucha cebolla de verdeo en esta imagen. Con esta planta se preparan muchas cosas, tanto como medicina natural como en la comida del Paraguay.
cocoterombocaya_0	Tres cocoteros mbocayá se encuentran en una chacra, con cielo azul y nubes. Este árbol es muy alto y es propio de la región paraguaya.
curupay_0	Un gran árbol de curupay, en cuyas oquedades se encuentran flores tipo "tero-yvoty" (gallones). Este árbol es bien conocido en la región del Paraguay y se utiliza como medicina natural.
curupicay_0	Un árbol feo, con flores azuladas, en el bosque. Por estos árboles, se dice, viven el Pombero y el Kurupí.
frutilla_0	Algo verde y con textura/forma, erguido en una imagen, iluminado por el sol. En esta imagen hay frutillas con relieve y puntiagudas, que adornan el hermoso entorno y la chacra conocida.
guapuru_0	Un árbol de guapurú, con su apariencia de ñandutí, que se encuentra sobre la tierra paraguaya. Este árbol tiene gran utilidad como medicina natural y se usa para muchas cosas para mantener hermoso el entorno.
guayaibi_0	Un árbol de guayaibí, que se encuentra en el bosque. Este árbol posee gran sabiduría como medicina natural.
guembe_0	Un guembé muy verde, en pleno florecimiento. Esta planta es bien conocida por los paraguayos y muestra nuestra vida en armonía con la tierra.
guinoto_0	Algo elaborado con paja al fuego, donde se ven muchos guinoto hermosos. Esto se nos muestra en las obras de la nación paraguaya y se usa en todos los pueblos.
lapachoamarillo_0	Un lapacho amarillo alegre, con flores amarillas vigorosas. Este árbol es originario del Paraguay y muestra nuestra cultura y nuestro hermoso país.
lapachoblanco_0	Un gran lapacho blanco se encuentra en medio del camino. Este árbol es muy hermoso y muestra el trabajo del Paraguay y su esplendor.
lapachorosado_0	Un gran lapacho rosado, con flores muy hermosas, se encuentra junto a un camino. Este árbol es algo muy bello en nuestra vida y en nuestro entorno paraguayo.
paloborracho_0	Un gran palo borracho, con su tronco voluminoso y sus hermosas flores, se encuentra en una chacra de descanso. Este árbol es fuerte y muestra nuestro entorno de flores y la tierra del Paraguay.
patadebuey_0	Una flor pata de buey (paka-ovai) en la chacra. Esta hermosa flor vive alrededor de los árboles, y muchas personas la utilizan como medicina natural.
petereby_0	Un peterebí con flores verde-azuladas se encuentra en la chacra. Este árbol es muy hermoso y muestra nuestra vida en la región del Paraguay.
rosamosqueta_0	Flores blancas (rosa mosqueta) que se mecen con el viento. Estas flores son muy hermosas y se disponen para embellecer el entorno.
tacuara_0	La tacuara es uno de esos árboles de la chacra, y se utiliza para la enseñanza/construcción y para diversos trabajos. Estos árboles abundan sobre la tierra del Paraguay.
