grn_001.jpg	Peteĩ termo ha peteĩ mate, ikuéra oĩ peteĩ tupi iñemíva hese. Ko'ã mba'e niko ojeipuru mbo'ehape ha ñembosarái rupi Paraguay ha umi yvy Guaraníme.
grn_002.jpg	Peteĩ ta'ãnga morotĩ kuña ha mitãvoty, peteĩ herápe haguã, yvaga hovy guýpe. Ko ta'ãnga ohechauka pe mborayhu ha pe ñe'ẽmbo'e oĩva Paraguái retãme.
grn_003.jpg	Oĩ petẽi mesa yvýpe, oñemoĩhápe tembi'u teko paraguaíva: ra'ykuá, mandi'o ha ambue yvyra ra'y. He'ápe ojejopy avei tapepa hína tembi'u oñemoĩva bolsa plasticope.
grn_004.jpg	Mandi'o ha opaichagua ra'ykuéra oñemohenda peteĩ merkádope. Ko'ã tembi'u niko iñambuete ha iñambue ha iñambue ha iñambue ha iñambue ha iñambue ha iñambue ha iñambue ha iñambue ha iñambue ha iñambue ha iñambue ha iñambue ha iñambue ha iñambue ha iñambue ha iñambue ha iñambue ha iñambue ha iñambue ha iñambue ha iñambue ha iñambue ha iñambue ha iñambue ha iñambue ha iñambue ha iñambue ha iñambue ha iñambue ha iñambue ha iñambue ha iñambue ha iñambue ha iñambue ha iñambue ha iñambue ha iñambue ha iñambue ha iñambue ha iñambue ha iñambue ha iñambue ha iñambue ha iñambue ha iñambue ha iñambue ha iñambue ha iñambue ha iñambue ha iñambue ha iñambue ha iñambue ha iñambue ha iñambue ha iñambue ha iñambue ha iñambue ha iñambue ha iñambue ha iñambue ha iñambue ha iñambue ha iñambue ha iñambue ha iñambue ha iñambue ha iñambue ha iñambue ha iñambue ha iñambue ha iñambue ha iñambue ha iñambue ha iñambue ha iñambue ha iñambue ha iñambue ha iñambue ha iñambue ha iñambue ha iñambue ha iñambue ha iñambue ha iñambue ha iñambue ha iñambue ha iñambue ha iñambue ha iñambue ha iñambue ha iñambue ha iñambue ha iñambue ha iñambue ha iñ
grn_005.jpg	Peteĩ ta'ãnga kuimba'e, omoĩva pytu rupa ha mbevy pyahu, oĩva peteĩ kapi'i pype. Ko'ã mba'e ohechaukávo pe tembiapo ha tembi'u oñemoĩva ñane retãme, Paraguáipe.
grn_006.jpg	Ojehecha opaite tembiapo kuéra omohesãva peteĩ óga yvyra ha taba pyahu. Ko tembiapo ko'ápe ohechauka pe ñembo'e ha pe tembiapo oikóva ñande rekove Paraguáipe.
grn_007.jpg	Peteĩ kuña guata hovyje, ipyre'ẽme tata poty. Ko tembiapo ojehecha Paraguái gotyo, heʼéiha peteĩ teko pyahu térã teko poty.
grn_008.jpg	Peteĩ tata guasu oñemombarete yvy ári, ojehecháva teko Paraguái ha Guaraní rembiapo rupi. Heta tapichakuéra ohecha tata peve, oñemboheréva peteĩ jepokuaa kulturegua.
grn_009.jpg	Chipera oĩ peteĩ chipa rupa ári. Ko chipa ha'e peteĩ tembi'u Paraguái ha Guaraní tee, ojejapóva mandi'o ha queso-gui.
grn_010.jpg	Un grupo de personas y niños se encuentran frente a una casa tradicional de techo de paja. La escena ocurre en un entorno rural con suelo rojizo y vegetación boscosa, reflejando la vida comunitaria guaraní.
grn_011.jpg	Mba'e katu chipa, hína mborayhu ha tekojoja Paraguái pevéva. Ko chipa ha'e peteĩ tembi'u guaraní ikatúva jajuhui opaite ára.
grn_012.jpg	Arroz ha chicken curry peteĩ platope. Ko tembi'u niko ndaha'éi teko paraguaigua, hákatu ojeipuru opaite hendápe.
grn_013.jpg	Sopa paraguaya ha chiptoni michĩva, ndive ndive opaite mba'ekuaa. Ha koeju, ha katu katu hína ko chipa guasu ndive.
grn_014.jpg	Petẽi merkado hovyra, oĩhápe tembiapo poíre hetaiterei. Ko'ápe ojehecha tembi’u, tavy ha ambue mba’e rupi teko Paraguái ha Guaraní rembiapo.
grn_015.jpg	Oĩ peteĩ pile mango hovy mesa yvyra ári, peteĩ merkádope. Ko'ápe ojekuaa umi mba'e rupi ojevendéva tape ruove.
grn_016.jpg	Peteĩ kuimba'e oguerekóva aranduka yvyra rupi, oñemoĩ haguã tape kapi'y remedy. Ko'ápe ojehecha tembiapo ryguasu ha jaguarete yvyra rupi, ojehendávo teko paraguaigua.
grn_017.jpg	Maní tasy katu, oñembo'u ha oñemoambue haguã. Ko'ápe oĩ maní tasy, ha'e peteĩ tembi'u he'ise ha ojehecha opaite Paraguáipe.
